Kraków_City,Warszawa_City,Poznañ_City,floor,rooms,sq,year
1.00,0.00,0.00,0.00,1.00,25.61,2020.00
0.00,1.00,0.00,0.00,3.00,64.00,1986.00
1.00,0.00,0.00,0.00,2.00,75.50,1950.00
0.00,1.00,0.00,1.00,3.00,62.00,1901.00
1.00,0.00,0.00,2.00,2.00,37.80,2020.00
0.00,0.00,1.00,3.00,2.00,54.60,2021.00
1.00,0.00,0.00,4.00,3.00,52.00,2021.00
1.00,0.00,0.00,0.00,2.00,46.00,2019.00
0.00,0.00,1.00,2.00,3.00,67.00,1990.00
0.00,0.00,1.00,3.00,2.00,37.00,2016.00
1.00,0.00,0.00,1.00,2.00,44.21,2021.00
0.00,0.00,1.00,1.00,3.00,62.00,2020.00
1.00,0.00,0.00,1.00,3.00,62.90,1998.00
0.00,1.00,0.00,2.00,2.00,51.09,1960.00
0.00,0.00,1.00,1.00,3.00,83.00,2007.00
1.00,0.00,0.00,5.00,2.00,37.00,1980.00
0.00,0.00,1.00,2.00,2.00,59.30,2004.00
0.00,1.00,0.00,4.00,3.00,59.10,1986.00
1.00,0.00,0.00,1.00,3.00,53.84,2021.00
0.00,1.00,0.00,3.00,1.00,25.98,2022.00
1.00,0.00,0.00,3.00,3.00,67.53,2022.00
0.00,0.00,1.00,6.00,1.00,37.00,2021.00
1.00,0.00,0.00,0.00,3.00,61.00,2021.00
1.00,0.00,0.00,9.00,2.00,46.43,2022.00
0.00,1.00,0.00,0.00,5.00,107.00,2020.00
1.00,0.00,0.00,2.00,3.00,58.78,2021.00
1.00,0.00,0.00,3.00,2.00,44.05,2022.00
1.00,0.00,0.00,5.00,2.00,55.50,2020.00
1.00,0.00,0.00,4.00,1.00,37.90,1936.00
0.00,0.00,1.00,1.00,2.00,42.00,2000.00
1.00,0.00,0.00,3.00,2.00,50.00,1999.00
0.00,0.00,1.00,6.00,3.00,43.00,1970.00
0.00,0.00,1.00,6.00,1.00,31.23,2022.00
0.00,0.00,1.00,6.00,3.00,52.00,2016.00
0.00,0.00,1.00,2.00,2.00,48.10,1968.00
1.00,0.00,0.00,4.00,3.00,59.84,2021.00
0.00,1.00,0.00,4.00,3.00,58.00,1970.00
0.00,0.00,1.00,0.00,3.00,65.79,2021.00
0.00,0.00,1.00,10.00,1.00,18.00,2021.00
0.00,0.00,1.00,9.00,3.00,108.09,2016.00
0.00,1.00,0.00,1.00,2.00,47.40,2021.00
1.00,0.00,0.00,2.00,1.00,27.57,2021.00
1.00,0.00,0.00,1.00,4.00,82.35,2020.00
0.00,0.00,1.00,10.00,1.00,63.00,2021.00
1.00,0.00,0.00,3.00,2.00,48.00,2017.00
0.00,0.00,1.00,8.00,1.00,28.30,1974.00
1.00,0.00,0.00,2.00,2.00,37.92,2021.00
1.00,0.00,0.00,1.00,3.00,57.37,2022.00
1.00,0.00,0.00,4.00,2.00,36.00,2021.00
1.00,0.00,0.00,2.00,3.00,51.00,2020.00
0.00,0.00,1.00,6.00,1.00,27.78,2022.00
1.00,0.00,0.00,0.00,3.00,77.76,2021.00
1.00,0.00,0.00,1.00,4.00,82.43,2021.00
0.00,0.00,1.00,3.00,3.00,64.24,1950.00
0.00,0.00,1.00,3.00,3.00,54.00,1950.00
0.00,1.00,0.00,4.00,1.00,34.21,2022.00
0.00,1.00,0.00,4.00,2.00,57.90,1954.00
1.00,0.00,0.00,0.00,3.00,53.41,2022.00
1.00,0.00,0.00,1.00,3.00,81.00,1900.00
0.00,0.00,1.00,1.00,3.00,48.70,1965.00
1.00,0.00,0.00,8.00,3.00,60.22,2021.00
0.00,1.00,0.00,4.00,3.00,126.81,2020.00
0.00,0.00,1.00,1.00,3.00,57.00,1977.00
0.00,0.00,1.00,1.00,2.00,45.00,2011.00
0.00,0.00,1.00,1.00,4.00,168.90,2018.00
1.00,0.00,0.00,1.00,1.00,28.51,2020.00
0.00,0.00,1.00,0.00,2.00,35.00,2018.00
0.00,0.00,1.00,8.00,3.00,60.10,1980.00
0.00,1.00,0.00,0.00,2.00,44.78,2015.00
0.00,1.00,0.00,5.00,2.00,58.77,2022.00
1.00,0.00,0.00,0.00,3.00,72.00,1983.00
0.00,0.00,1.00,1.00,1.00,19.00,1951.00
1.00,0.00,0.00,0.00,3.00,83.60,2008.00
0.00,1.00,0.00,4.00,2.00,44.89,1920.00
0.00,1.00,0.00,3.00,4.00,77.70,2020.00
0.00,0.00,1.00,0.00,4.00,92.00,1938.00
0.00,0.00,1.00,6.00,3.00,63.04,2022.00
1.00,0.00,0.00,2.00,5.00,114.00,2016.00
0.00,1.00,0.00,6.00,2.00,44.91,2022.00
0.00,0.00,1.00,7.00,2.00,43.60,2000.00
1.00,0.00,0.00,4.00,2.00,52.00,2009.00
1.00,0.00,0.00,9.00,3.00,68.25,2020.00
1.00,0.00,0.00,0.00,3.00,67.00,2009.00
1.00,0.00,0.00,3.00,2.00,49.00,1956.00
0.00,0.00,1.00,1.00,2.00,53.00,2000.00
0.00,0.00,1.00,1.00,2.00,40.00,1950.00
0.00,0.00,1.00,7.00,2.00,37.00,1980.00
0.00,0.00,1.00,5.00,4.00,75.84,2021.00
1.00,0.00,0.00,4.00,2.00,35.39,2022.00
0.00,0.00,1.00,2.00,2.00,52.00,1940.00
0.00,0.00,1.00,1.00,3.00,64.10,2021.00
0.00,0.00,1.00,2.00,3.00,65.00,2020.00
0.00,1.00,0.00,6.00,2.00,50.29,2020.00
0.00,0.00,1.00,1.00,4.00,62.49,2022.00
0.00,0.00,1.00,2.00,3.00,81.00,2008.00
0.00,0.00,1.00,1.00,3.00,68.00,2005.00
0.00,0.00,1.00,6.00,3.00,66.60,2020.00
0.00,1.00,0.00,3.00,2.00,32.50,2022.00
0.00,0.00,1.00,5.00,2.00,48.00,1999.00
1.00,0.00,0.00,8.00,3.00,47.90,1974.00
1.00,0.00,0.00,2.00,3.00,71.40,2012.00
0.00,1.00,0.00,2.00,2.00,52.00,1960.00
0.00,0.00,1.00,0.00,2.00,35.03,2021.00
0.00,1.00,0.00,4.00,3.00,48.51,1962.00
0.00,0.00,1.00,10.00,3.00,61.69,2009.00
1.00,0.00,0.00,3.00,3.00,62.00,1980.00
1.00,0.00,0.00,2.00,3.00,70.00,1969.00
1.00,0.00,0.00,2.00,4.00,58.05,2021.00
0.00,0.00,1.00,4.00,5.00,92.00,1974.00
0.00,0.00,1.00,4.00,6.00,143.00,1997.00
1.00,0.00,0.00,2.00,2.00,48.00,1995.00
1.00,0.00,0.00,3.00,2.00,46.00,2016.00
1.00,0.00,0.00,1.00,1.00,28.13,2020.00
1.00,0.00,0.00,3.00,2.00,65.00,1960.00
1.00,0.00,0.00,6.00,3.00,80.00,2016.00
0.00,0.00,1.00,10.00,4.00,108.00,2020.00
0.00,0.00,1.00,0.00,1.00,27.25,1970.00
1.00,0.00,0.00,4.00,3.00,58.03,2022.00
0.00,0.00,1.00,3.00,3.00,62.00,1957.00
0.00,0.00,1.00,1.00,2.00,40.26,2013.00
0.00,0.00,1.00,1.00,4.00,91.00,2021.00
1.00,0.00,0.00,1.00,3.00,59.00,1980.00
1.00,0.00,0.00,2.00,3.00,63.80,2011.00
0.00,0.00,1.00,5.00,4.00,62.66,2022.00
0.00,0.00,1.00,10.00,1.00,37.00,2021.00
0.00,0.00,1.00,1.00,4.00,95.00,2020.00
0.00,0.00,1.00,2.00,2.00,45.60,2022.00
0.00,0.00,1.00,6.00,3.00,60.35,2020.00
0.00,0.00,1.00,1.00,4.00,170.00,2004.00
0.00,0.00,1.00,3.00,4.00,88.00,2014.00
0.00,0.00,1.00,0.00,2.00,50.00,1999.00
1.00,0.00,0.00,1.00,2.00,50.00,2016.00
0.00,0.00,1.00,1.00,2.00,44.20,2020.00
1.00,0.00,0.00,2.00,3.00,69.15,2021.00
0.00,1.00,0.00,4.00,3.00,64.55,2020.00
0.00,1.00,0.00,0.00,2.00,42.31,2021.00
0.00,0.00,1.00,3.00,3.00,58.00,1995.00
0.00,0.00,1.00,2.00,1.00,29.16,2021.00
1.00,0.00,0.00,6.00,1.00,36.52,2021.00
1.00,0.00,0.00,5.00,3.00,63.05,2020.00
0.00,0.00,1.00,4.00,3.00,63.00,1979.00
1.00,0.00,0.00,0.00,3.00,52.00,1983.00
1.00,0.00,0.00,1.00,3.00,70.66,2020.00
0.00,0.00,1.00,0.00,1.00,25.90,1962.00
1.00,0.00,0.00,0.00,3.00,59.08,2022.00
0.00,0.00,1.00,6.00,3.00,52.00,2002.00
0.00,1.00,0.00,0.00,3.00,56.84,2020.00
0.00,0.00,1.00,0.00,7.00,94.00,1997.00
0.00,0.00,1.00,1.00,2.00,36.00,1958.00
0.00,0.00,1.00,1.00,4.00,105.00,1970.00
1.00,0.00,0.00,3.00,3.00,53.98,2021.00
0.00,1.00,0.00,5.00,3.00,68.85,2020.00
0.00,1.00,0.00,3.00,2.00,38.77,2022.00
1.00,0.00,0.00,4.00,3.00,57.00,1980.00
0.00,0.00,1.00,0.00,2.00,42.00,1950.00
1.00,0.00,0.00,0.00,2.00,44.20,2022.00
0.00,0.00,1.00,10.00,4.00,160.20,2000.00
0.00,0.00,1.00,0.00,3.00,60.00,1978.00
1.00,0.00,0.00,2.00,2.00,45.32,2021.00
1.00,0.00,0.00,0.00,2.00,51.52,1970.00
1.00,0.00,0.00,5.00,4.00,68.46,2022.00
0.00,1.00,0.00,4.00,2.00,38.77,2022.00
1.00,0.00,0.00,3.00,3.00,64.81,2020.00
0.00,0.00,1.00,2.00,2.00,43.85,1955.00
1.00,0.00,0.00,4.00,3.00,53.68,2021.00
1.00,0.00,0.00,7.00,2.00,56.70,2006.00
0.00,0.00,1.00,2.00,2.00,50.64,1951.00
1.00,0.00,0.00,4.00,2.00,41.43,2020.00
0.00,1.00,0.00,1.00,3.00,60.35,2020.00
0.00,0.00,1.00,4.00,5.00,58.00,1980.00
0.00,0.00,1.00,2.00,2.00,56.50,2014.00
0.00,0.00,1.00,2.00,3.00,60.50,1976.00
0.00,1.00,0.00,0.00,3.00,51.96,2020.00
1.00,0.00,0.00,6.00,3.00,65.00,2014.00
0.00,1.00,0.00,2.00,3.00,54.03,2020.00
1.00,0.00,0.00,2.00,3.00,67.55,2021.00
1.00,0.00,0.00,1.00,1.00,15.00,1927.00
0.00,0.00,1.00,2.00,2.00,50.00,1950.00
0.00,0.00,1.00,3.00,3.00,78.75,2022.00
0.00,0.00,1.00,4.00,2.00,37.40,1969.00
0.00,0.00,1.00,2.00,2.00,35.02,2022.00
1.00,0.00,0.00,1.00,3.00,57.36,2010.00
1.00,0.00,0.00,1.00,2.00,40.97,2021.00
0.00,0.00,1.00,4.00,3.00,121.47,2012.00
1.00,0.00,0.00,4.00,5.00,120.31,2021.00
1.00,0.00,0.00,5.00,3.00,70.00,1983.00
1.00,0.00,0.00,1.00,3.00,67.00,2019.00
1.00,0.00,0.00,4.00,5.00,85.20,1986.00
0.00,1.00,0.00,1.00,1.00,26.88,1912.00
1.00,0.00,0.00,1.00,1.00,15.34,2021.00
0.00,1.00,0.00,4.00,3.00,57.60,2021.00
0.00,0.00,1.00,9.00,4.00,80.00,1979.00
0.00,0.00,1.00,9.00,2.00,45.80,1979.00
1.00,0.00,0.00,2.00,2.00,38.86,2021.00
0.00,0.00,1.00,3.00,2.00,32.84,2020.00
1.00,0.00,0.00,4.00,2.00,38.97,2021.00
0.00,0.00,1.00,8.00,1.00,31.00,1978.00
0.00,0.00,1.00,2.00,2.00,63.00,2000.00
0.00,0.00,1.00,3.00,5.00,144.00,1999.00
1.00,0.00,0.00,3.00,1.00,37.20,1900.00
0.00,1.00,0.00,4.00,3.00,62.53,2022.00
1.00,0.00,0.00,0.00,2.00,33.00,2019.00
1.00,0.00,0.00,4.00,3.00,80.39,2021.00
0.00,0.00,1.00,10.00,3.00,51.00,1975.00
0.00,1.00,0.00,0.00,4.00,91.00,2020.00
1.00,0.00,0.00,4.00,2.00,59.62,2021.00
1.00,0.00,0.00,0.00,2.00,31.44,2022.00
1.00,0.00,0.00,4.00,2.00,35.43,2020.00
0.00,0.00,1.00,4.00,1.00,33.00,1936.00
0.00,1.00,0.00,3.00,1.00,30.52,2022.00
1.00,0.00,0.00,6.00,3.00,63.07,2022.00
1.00,0.00,0.00,2.00,2.00,47.13,2008.00
0.00,1.00,0.00,0.00,6.00,193.59,2020.00
0.00,0.00,1.00,0.00,2.00,52.27,2021.00
0.00,1.00,0.00,1.00,3.00,66.19,2021.00
0.00,0.00,1.00,6.00,3.00,63.60,2021.00
1.00,0.00,0.00,5.00,3.00,45.00,1970.00
1.00,0.00,0.00,3.00,2.00,40.55,2022.00
0.00,0.00,1.00,4.00,4.00,83.09,2022.00
0.00,0.00,1.00,5.00,4.00,80.10,2021.00
0.00,0.00,1.00,7.00,2.00,36.70,2021.00
1.00,0.00,0.00,7.00,1.00,33.11,2020.00
1.00,0.00,0.00,1.00,3.00,70.07,2021.00
0.00,0.00,1.00,6.00,2.00,37.00,2021.00
0.00,0.00,1.00,3.00,2.00,49.69,2000.00
0.00,0.00,1.00,4.00,1.00,37.00,2010.00
0.00,0.00,1.00,2.00,3.00,72.00,2001.00
0.00,1.00,0.00,4.00,2.00,53.18,2021.00
1.00,0.00,0.00,10.00,1.00,33.16,2020.00
0.00,1.00,0.00,4.00,3.00,59.62,2020.00
1.00,0.00,0.00,7.00,1.00,30.50,2009.00
0.00,0.00,1.00,10.00,2.00,47.30,1979.00
1.00,0.00,0.00,2.00,3.00,70.00,2021.00
1.00,0.00,0.00,2.00,1.00,34.55,2022.00
0.00,0.00,1.00,4.00,5.00,92.00,1974.00
0.00,0.00,1.00,2.00,1.00,29.00,2021.00
1.00,0.00,0.00,1.00,3.00,53.00,2021.00
0.00,0.00,1.00,1.00,3.00,68.56,2018.00
0.00,0.00,1.00,5.00,4.00,94.00,1956.00
0.00,0.00,1.00,3.00,2.00,50.00,2013.00
1.00,0.00,0.00,0.00,4.00,175.00,2014.00
0.00,0.00,1.00,1.00,3.00,59.48,2022.00
0.00,0.00,1.00,1.00,2.00,50.40,2021.00
1.00,0.00,0.00,3.00,2.00,46.54,2021.00
0.00,1.00,0.00,2.00,3.00,58.60,2020.00
0.00,0.00,1.00,3.00,2.00,74.38,2018.00
0.00,0.00,1.00,3.00,3.00,68.00,2017.00
1.00,0.00,0.00,0.00,1.00,26.00,1930.00
0.00,0.00,1.00,3.00,3.00,54.00,2019.00
1.00,0.00,0.00,2.00,3.00,69.15,2021.00
0.00,0.00,1.00,2.00,3.00,71.00,2000.00
1.00,0.00,0.00,0.00,2.00,38.00,1930.00
1.00,0.00,0.00,2.00,2.00,37.43,2022.00
0.00,0.00,1.00,2.00,2.00,44.10,1971.00
1.00,0.00,0.00,3.00,3.00,66.03,2019.00
0.00,1.00,0.00,1.00,4.00,75.85,2022.00
1.00,0.00,0.00,1.00,5.00,116.00,2022.00
1.00,0.00,0.00,4.00,2.00,43.98,2022.00
1.00,0.00,0.00,1.00,2.00,53.43,1960.00
1.00,0.00,0.00,4.00,2.00,36.00,1950.00
0.00,1.00,0.00,0.00,3.00,60.39,2020.00
0.00,0.00,1.00,1.00,2.00,45.00,2011.00
0.00,0.00,1.00,10.00,1.00,20.00,2021.00
1.00,0.00,0.00,1.00,3.00,47.60,1974.00
1.00,0.00,0.00,0.00,3.00,81.77,2020.00
1.00,0.00,0.00,9.00,1.00,33.49,2020.00
1.00,0.00,0.00,2.00,4.00,69.12,2022.00
1.00,0.00,0.00,3.00,2.00,39.31,2020.00
0.00,0.00,1.00,1.00,3.00,140.00,2008.00
1.00,0.00,0.00,0.00,3.00,62.66,2021.00
1.00,0.00,0.00,8.00,4.00,104.00,2008.00
0.00,0.00,1.00,7.00,1.00,30.20,2018.00
0.00,1.00,0.00,6.00,4.00,66.31,2022.00
0.00,0.00,1.00,3.00,5.00,121.00,1995.00
1.00,0.00,0.00,0.00,3.00,76.50,2011.00
1.00,0.00,0.00,2.00,2.00,37.87,2022.00
1.00,0.00,0.00,2.00,3.00,86.19,2021.00
1.00,0.00,0.00,2.00,2.00,51.80,2004.00
1.00,0.00,0.00,3.00,3.00,48.45,2021.00
0.00,0.00,1.00,1.00,3.00,57.14,2020.00
0.00,0.00,1.00,3.00,3.00,64.79,2008.00
0.00,0.00,1.00,0.00,3.00,72.55,2021.00
0.00,1.00,0.00,0.00,2.00,47.00,2006.00
0.00,0.00,1.00,5.00,3.00,69.00,2020.00
1.00,0.00,0.00,0.00,3.00,47.50,1970.00
1.00,0.00,0.00,0.00,6.00,130.88,2021.00
0.00,0.00,1.00,4.00,3.00,49.84,2016.00
1.00,0.00,0.00,1.00,3.00,56.05,2023.00
0.00,0.00,1.00,10.00,3.00,48.00,1972.00
0.00,0.00,1.00,6.00,3.00,48.00,1972.00
0.00,0.00,1.00,9.00,4.00,118.00,2020.00
0.00,0.00,1.00,7.00,3.00,73.00,1918.00
0.00,0.00,1.00,5.00,2.00,57.11,2002.00
1.00,0.00,0.00,1.00,2.00,60.88,2019.00
0.00,0.00,1.00,6.00,4.00,98.70,2021.00
1.00,0.00,0.00,0.00,2.00,36.19,2022.00
0.00,0.00,1.00,2.00,1.00,30.00,1960.00
1.00,0.00,0.00,3.00,2.00,45.80,2019.00
0.00,0.00,1.00,5.00,4.00,75.84,2020.00
0.00,1.00,0.00,2.00,3.00,51.31,2022.00
0.00,1.00,0.00,1.00,4.00,60.49,1900.00
0.00,0.00,1.00,4.00,3.00,79.90,2010.00
1.00,0.00,0.00,1.00,2.00,38.40,2021.00
0.00,0.00,1.00,1.00,2.00,55.59,2022.00
0.00,0.00,1.00,2.00,3.00,67.05,2014.00
1.00,0.00,0.00,1.00,4.00,91.76,2021.00
1.00,0.00,0.00,1.00,3.00,59.95,2021.00
0.00,0.00,1.00,0.00,3.00,75.00,1965.00
1.00,0.00,0.00,1.00,2.00,50.00,1958.00
1.00,0.00,0.00,2.00,3.00,48.73,2021.00
1.00,0.00,0.00,3.00,3.00,60.62,1978.00
1.00,0.00,0.00,2.00,2.00,46.21,2017.00
0.00,0.00,1.00,4.00,3.00,60.00,1972.00
1.00,0.00,0.00,2.00,1.00,45.00,2014.00
0.00,0.00,1.00,4.00,3.00,66.00,2008.00
0.00,0.00,1.00,2.00,3.00,47.00,1969.00
0.00,0.00,1.00,2.00,2.00,37.50,1970.00
0.00,1.00,0.00,4.00,4.00,59.41,2022.00
0.00,0.00,1.00,5.00,3.00,48.50,1963.00
0.00,0.00,1.00,5.00,1.00,24.34,2021.00
1.00,0.00,0.00,7.00,2.00,34.94,2021.00
1.00,0.00,0.00,7.00,3.00,60.00,1983.00
1.00,0.00,0.00,3.00,1.00,31.00,2015.00
1.00,0.00,0.00,10.00,3.00,45.50,1983.00
0.00,0.00,1.00,2.00,2.00,33.33,2019.00
1.00,0.00,0.00,1.00,2.00,37.16,2022.00
0.00,1.00,0.00,1.00,2.00,38.48,2022.00
1.00,0.00,0.00,4.00,2.00,47.60,2020.00
1.00,0.00,0.00,8.00,2.00,53.00,1995.00
1.00,0.00,0.00,1.00,1.00,16.30,2006.00
0.00,0.00,1.00,8.00,1.00,28.30,1972.00
1.00,0.00,0.00,2.00,2.00,38.39,2021.00
1.00,0.00,0.00,5.00,1.00,39.59,2020.00
1.00,0.00,0.00,3.00,1.00,16.22,2021.00
0.00,1.00,0.00,6.00,3.00,44.35,2022.00
0.00,0.00,1.00,0.00,2.00,42.96,2021.00
1.00,0.00,0.00,2.00,1.00,18.30,1920.00
0.00,0.00,1.00,0.00,3.00,61.00,1980.00
0.00,0.00,1.00,1.00,2.00,48.20,2022.00
0.00,1.00,0.00,2.00,4.00,103.92,2021.00
1.00,0.00,0.00,4.00,5.00,145.00,1936.00
0.00,1.00,0.00,3.00,2.00,40.30,1950.00
0.00,1.00,0.00,2.00,4.00,84.79,2020.00
1.00,0.00,0.00,1.00,2.00,42.00,1880.00
0.00,0.00,1.00,8.00,2.00,38.00,1975.00
1.00,0.00,0.00,2.00,2.00,45.50,2021.00
1.00,0.00,0.00,1.00,2.00,37.00,2011.00
0.00,0.00,1.00,2.00,3.00,58.70,1990.00
1.00,0.00,0.00,4.00,2.00,46.00,2016.00
0.00,0.00,1.00,4.00,3.00,45.00,1980.00
1.00,0.00,0.00,0.00,3.00,70.00,2021.00
0.00,0.00,1.00,1.00,1.00,40.00,2014.00
1.00,0.00,0.00,3.00,2.00,53.00,1926.00
0.00,1.00,0.00,6.00,3.00,84.70,1980.00
1.00,0.00,0.00,2.00,3.00,67.53,2022.00
1.00,0.00,0.00,2.00,2.00,35.39,2022.00
0.00,0.00,1.00,2.00,3.00,75.60,2013.00
0.00,1.00,0.00,2.00,3.00,66.00,1970.00
1.00,0.00,0.00,3.00,1.00,35.70,1999.00
1.00,0.00,0.00,2.00,2.00,33.70,2021.00
0.00,0.00,1.00,0.00,3.00,65.00,2021.00
1.00,0.00,0.00,3.00,3.00,61.06,2020.00
1.00,0.00,0.00,2.00,3.00,74.00,2010.00
1.00,0.00,0.00,2.00,3.00,52.60,2015.00
1.00,0.00,0.00,3.00,4.00,67.00,2020.00
1.00,0.00,0.00,6.00,3.00,60.08,2021.00
1.00,0.00,0.00,0.00,2.00,32.78,2021.00
1.00,0.00,0.00,1.00,1.00,25.00,2023.00
0.00,0.00,1.00,2.00,3.00,68.30,1952.00
0.00,0.00,1.00,1.00,2.00,46.00,1974.00
0.00,0.00,1.00,6.00,3.00,62.04,2022.00
1.00,0.00,0.00,2.00,1.00,25.36,2019.00
1.00,0.00,0.00,2.00,2.00,32.20,1970.00
1.00,0.00,0.00,2.00,1.00,28.18,2020.00
0.00,0.00,1.00,1.00,3.00,55.00,1999.00
1.00,0.00,0.00,0.00,2.00,40.80,1970.00
0.00,1.00,0.00,3.00,2.00,37.46,2022.00
1.00,0.00,0.00,1.00,4.00,82.87,2020.00
0.00,0.00,1.00,5.00,2.00,50.90,1996.00
0.00,0.00,1.00,1.00,3.00,60.91,1986.00
1.00,0.00,0.00,4.00,2.00,35.57,2021.00
0.00,0.00,1.00,4.00,4.00,118.00,2009.00
0.00,0.00,1.00,2.00,4.00,79.80,2004.00
0.00,0.00,1.00,2.00,3.00,81.29,2011.00
0.00,0.00,1.00,6.00,2.00,37.00,1968.00
1.00,0.00,0.00,0.00,2.00,40.73,2022.00
1.00,0.00,0.00,4.00,2.00,36.00,2021.00
0.00,0.00,1.00,1.00,3.00,89.55,2020.00
1.00,0.00,0.00,2.00,3.00,54.36,2021.00
1.00,0.00,0.00,1.00,3.00,60.10,2021.00
0.00,0.00,1.00,3.00,2.00,37.00,1970.00
0.00,0.00,1.00,0.00,5.00,140.00,1960.00
1.00,0.00,0.00,1.00,5.00,160.88,2021.00
0.00,0.00,1.00,0.00,5.00,292.19,2008.00
0.00,1.00,0.00,0.00,1.00,25.84,2020.00
0.00,0.00,1.00,7.00,1.00,31.73,2022.00
0.00,0.00,1.00,2.00,1.00,32.50,2015.00
0.00,0.00,1.00,0.00,2.00,52.00,2003.00
0.00,0.00,1.00,0.00,1.00,28.00,1980.00
1.00,0.00,0.00,1.00,2.00,53.49,2020.00
0.00,0.00,1.00,2.00,1.00,36.00,1988.00
0.00,0.00,1.00,8.00,2.00,46.62,2021.00
1.00,0.00,0.00,1.00,3.00,85.11,2008.00
0.00,0.00,1.00,2.00,2.00,55.73,2021.00
1.00,0.00,0.00,2.00,2.00,46.12,2020.00
0.00,0.00,1.00,1.00,1.00,38.00,1960.00
0.00,0.00,1.00,6.00,3.00,59.62,2020.00
0.00,0.00,1.00,1.00,2.00,36.64,2017.00
0.00,0.00,1.00,3.00,4.00,101.00,1965.00
1.00,0.00,0.00,0.00,4.00,79.65,2021.00
1.00,0.00,0.00,2.00,2.00,37.00,1970.00
1.00,0.00,0.00,0.00,2.00,38.21,2021.00
0.00,0.00,1.00,1.00,2.00,35.00,1967.00
1.00,0.00,0.00,2.00,2.00,37.23,1955.00
1.00,0.00,0.00,1.00,1.00,34.13,2021.00
1.00,0.00,0.00,5.00,4.00,84.17,2021.00
0.00,1.00,0.00,1.00,3.00,73.80,2020.00
0.00,0.00,1.00,10.00,3.00,58.03,1975.00
0.00,1.00,0.00,1.00,2.00,45.51,1910.00
0.00,1.00,0.00,3.00,2.00,54.10,1919.00
1.00,0.00,0.00,5.00,2.00,49.10,2011.00
1.00,0.00,0.00,5.00,1.00,36.79,2021.00
0.00,0.00,1.00,1.00,3.00,64.31,2020.00
0.00,0.00,1.00,3.00,2.00,55.82,2005.00
1.00,0.00,0.00,2.00,3.00,70.00,2021.00
0.00,1.00,0.00,6.00,4.00,72.09,2022.00
0.00,0.00,1.00,1.00,1.00,36.31,1937.00
1.00,0.00,0.00,2.00,3.00,66.45,2020.00
1.00,0.00,0.00,1.00,2.00,42.71,1954.00
1.00,0.00,0.00,2.00,1.00,35.40,1999.00
1.00,0.00,0.00,3.00,3.00,57.41,2022.00
1.00,0.00,0.00,2.00,2.00,62.00,1918.00
0.00,1.00,0.00,1.00,3.00,50.50,2020.00
1.00,0.00,0.00,3.00,3.00,67.00,2020.00
1.00,0.00,0.00,5.00,1.00,29.30,2020.00
1.00,0.00,0.00,4.00,3.00,60.40,1980.00
0.00,0.00,1.00,1.00,3.00,71.20,1970.00
0.00,0.00,1.00,0.00,4.00,119.53,2019.00
0.00,0.00,1.00,1.00,2.00,43.00,2009.00
1.00,0.00,0.00,2.00,2.00,32.20,1970.00
0.00,0.00,1.00,3.00,5.00,170.00,1932.00
1.00,0.00,0.00,4.00,3.00,52.40,2021.00
0.00,0.00,1.00,1.00,3.00,71.20,2009.00
0.00,0.00,1.00,2.00,3.00,63.00,2005.00
0.00,0.00,1.00,3.00,2.00,47.71,2022.00
0.00,0.00,1.00,1.00,2.00,59.00,2009.00
0.00,1.00,0.00,3.00,2.00,35.80,2022.00
0.00,0.00,1.00,0.00,2.00,40.00,2020.00
0.00,0.00,1.00,3.00,4.00,75.25,2022.00
1.00,0.00,0.00,1.00,4.00,114.00,1896.00
1.00,0.00,0.00,2.00,1.00,33.91,2021.00
0.00,1.00,0.00,4.00,3.00,62.30,1908.00
0.00,0.00,1.00,3.00,3.00,90.00,2006.00
1.00,0.00,0.00,3.00,2.00,46.69,2021.00
0.00,0.00,1.00,0.00,4.00,56.00,1972.00
1.00,0.00,0.00,5.00,2.00,28.00,2021.00
0.00,0.00,1.00,3.00,3.00,50.50,1958.00
0.00,0.00,1.00,3.00,4.00,101.00,1965.00
1.00,0.00,0.00,1.00,2.00,62.00,1938.00
0.00,0.00,1.00,2.00,2.00,60.55,1953.00
0.00,0.00,1.00,6.00,2.00,71.60,2010.00
0.00,0.00,1.00,1.00,2.00,40.27,2021.00
0.00,0.00,1.00,8.00,3.00,52.00,1983.00
1.00,0.00,0.00,2.00,2.00,44.00,2021.00
1.00,0.00,0.00,4.00,2.00,30.73,2022.00
1.00,0.00,0.00,3.00,5.00,103.05,2020.00
0.00,1.00,0.00,4.00,3.00,94.53,2020.00
1.00,0.00,0.00,0.00,2.00,56.20,2020.00
0.00,1.00,0.00,0.00,2.00,32.86,2022.00
0.00,1.00,0.00,0.00,5.00,190.00,2014.00
0.00,0.00,1.00,3.00,4.00,121.00,2008.00
1.00,0.00,0.00,5.00,4.00,57.20,1940.00
0.00,0.00,1.00,5.00,4.00,98.50,2008.00
1.00,0.00,0.00,1.00,2.00,51.00,2018.00
1.00,0.00,0.00,4.00,3.00,62.00,2019.00
0.00,1.00,0.00,1.00,4.00,64.90,1975.00
0.00,0.00,1.00,7.00,3.00,57.00,2014.00
0.00,0.00,1.00,3.00,2.00,30.00,1967.00
0.00,1.00,0.00,4.00,3.00,50.67,2022.00
1.00,0.00,0.00,2.00,3.00,62.00,1918.00
0.00,0.00,1.00,10.00,2.00,43.00,2015.00
